BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex.x	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	Sex.y	age	cell line	collection_date	geo_loc_name	provider	source_name	treatment	vendor id	group
SAMN27108845	SRR19983145	2023-04-24T18:39:02Z	2022-07-07T04:28:30Z	3826031	189547535	0	49	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983145/SRR19983145.lite.1	SRX16024996	GSM5986583	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705216	simple	9606	Homo sapiens	GSM5986583							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	84BA1CBA5E3228C8D2A69D7D71578605	F56067A9E82850C3207D3C302A7FE0FB	27108845	lncap_LNCAPPS5A_E6_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13705216	GSM5986583	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27108846	SRR19983146	2023-04-24T18:39:02Z	2022-07-05T14:52:18Z	2477372	122774625	0	49	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983146/SRR19983146.lite.1	SRX16024995	GSM5986582	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705215	simple	9606	Homo sapiens	GSM5986582							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E7856847C6E7B5852884AB53C656AE8E	04F3343CD1B8F3CD862840F6D5760902	27108846	lncap_LNCAPPS5A_E5_Astemizole_2_24	Department of Systems Biology, Columbia University	9606	SRS13705215	GSM5986582	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Astemizole	CRL-1740	LNCaP.Astemizole.24hr
SAMN27108847	SRR19983147	2023-04-24T18:39:02Z	2022-07-05T14:54:25Z	3784459	187496653	0	49	93		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983147/SRR19983147.lite.1	SRX16024994	GSM5986581	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705214	simple	9606	Homo sapiens	GSM5986581							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	3EBE35BCC801A6FA92FF24D66F8E0CD8	70FF49EF8774E73A397F42C9381C542C	27108847	lncap_LNCAPPS5A_E4_SNAP 5089_3_24	Department of Systems Biology, Columbia University	9606	SRS13705214	GSM5986581	male	50	LNCaP	missing	missing	ATCC	prostate cancer	SNAP 5089	CRL-1740	LNCaP.SNAP.5089.24hr
SAMN27108848	SRR19983148	2023-04-24T18:39:02Z	2022-07-05T14:52:23Z	2507902	124273127	0	49	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983148/SRR19983148.lite.1	SRX16024993	GSM5986580	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705213	simple	9606	Homo sapiens	GSM5986580							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	9F3F176995AA2F3BAFC5D56CA13E3F85	8BD596E6749D6B239FE60B361193C679	27108848	lncap_LNCAPPS5A_E3_ER 27319 maleate_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705213	GSM5986580	male	50	LNCaP	missing	missing	ATCC	prostate cancer	ER 27319 maleate	CRL-1740	LNCaP.ER.27319.maleate.24hr
SAMN27108849	SRR19983149	2023-04-24T18:39:02Z	2022-07-05T14:52:35Z	3460843	171534818	0	49	86		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983149/SRR19983149.lite.1	SRX16024992	GSM5986579	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705212	simple	9606	Homo sapiens	GSM5986579							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	928B580CAF5D37343ADFB42FE329C9AC	842CD4020386CD3C838A551312EAC801	27108849	lncap_LNCAPPS5A_E2_WIN 64338 hydrochloride_2_24	Department of Systems Biology, Columbia University	9606	SRS13705212	GSM5986579	male	50	LNCaP	missing	missing	ATCC	prostate cancer	WIN 64338 hydrochloride	CRL-1740	LNCaP.WIN.64338.hydrochloride.24hr
SAMN27108850	SRR19983150	2023-04-24T18:39:02Z	2022-07-05T14:52:22Z	2853187	141348887	0	49	69		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983150/SRR19983150.lite.1	SRX16024991	GSM5986578	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705211	simple	9606	Homo sapiens	GSM5986578							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E6EF1513CD23009502B1CDD0A50354C6	194990B32EFF5121555456DBC65C8600	27108850	lncap_LNCAPPS5A_E1_Pyrrolidinedithiocarbamate ammonium_1_24	Department of Systems Biology, Columbia University	9606	SRS13705211	GSM5986578	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Pyrrolidinedithiocarbamate ammonium	CRL-1740	LNCaP.Pyrrolidinedithiocarbamate.ammonium.24hr
SAMN27108851	SRR19983152	2023-04-24T18:38:59Z	2022-07-05T14:52:12Z	2058888	102026739	0	49	50		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983152/SRR19983152.lite.1	SRX16024662	GSM5986577	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704882	simple	9606	Homo sapiens	GSM5986577							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	AA81CEFAFA1497812A8544FAFEFBBA1D	448CA666E00BBF3591BFB95F268DF43D	27108851	lncap_LNCAPPS5A_D12_CP-31398 dihydrochloride hydrate_2_24	Department of Systems Biology, Columbia University	9606	SRS13704882	GSM5986577	male	50	LNCaP	missing	missing	ATCC	prostate cancer	CP-31398 dihydrochloride hydrate	CRL-1740	LNCaP.CP.31398.dihydrochloride.hydrate.24hr
SAMN27108852	SRR19983151	2023-04-24T18:39:02Z	2022-07-05T14:52:20Z	2452159	121525701	0	49	59		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983151/SRR19983151.lite.1	SRX16024990	GSM5986576	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705210	simple	9606	Homo sapiens	GSM5986576							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	56282505866607056DCF9B47EEF92FB0	90549B41CAA974D604DAAD096D832ADB	27108852	lncap_LNCAPPS5A_D11_Terfenadine_2_24	Department of Systems Biology, Columbia University	9606	SRS13705210	GSM5986576	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Terfenadine	CRL-1740	LNCaP.Terfenadine.24hr
SAMN27108853	SRR19983153	2023-04-24T18:39:02Z	2022-07-05T14:52:50Z	4984123	246838880	0	49	121		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983153/SRR19983153.lite.1	SRX16024989	GSM5986575	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705209	simple	9606	Homo sapiens	GSM5986575							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	1D25ECCF999B84C21E2F6BBBDEBD1B27	6EC695134141C33EBDE86273268259F1	27108853	lncap_LNCAPPS5A_D10_Parthenolide_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705209	GSM5986575	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Parthenolide	CRL-1740	LNCaP.Parthenolide.24hr
SAMN27108854	SRR19983154	2023-04-24T18:39:02Z	2022-07-05T14:52:15Z	2145979	106352104	0	49	52		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983154/SRR19983154.lite.1	SRX16024988	GSM5986574	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705208	simple	9606	Homo sapiens	GSM5986574							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	2DBDFF3B32DD4C9DFD1281CA363AF02B	49E8A4C02393BF0CE2796F1C25C496A2	27108854	lncap_LNCAPPS5A_D9_(S)-(+)-Camptothecin_0.035_24	Department of Systems Biology, Columbia University	9606	SRS13705208	GSM5986574	male	50	LNCaP	missing	missing	ATCC	prostate cancer	(S)-(+)-Camptothecin	CRL-1740	LNCaP..S......Camptothecin.24hr
SAMN27108855	SRR19983155	2023-04-24T18:39:02Z	2022-07-05T14:52:31Z	3273400	162205169	0	49	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983155/SRR19983155.lite.1	SRX16024987	GSM5986573	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705207	simple	9606	Homo sapiens	GSM5986573							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	987DD6A4565126D2935DD90588E0EB64	FE2E95706D4069DC9FC7D1694079046E	27108855	lncap_LNCAPPS5A_D8_Benserazide hydrochloride_4.5_24	Department of Systems Biology, Columbia University	9606	SRS13705207	GSM5986573	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Benserazide hydrochloride	CRL-1740	LNCaP.Benserazide.hydrochloride.24hr
SAMN27108856	SRR19983156	2023-04-24T18:39:02Z	2022-07-05T14:52:32Z	3244210	160706054	0	49	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983156/SRR19983156.lite.1	SRX16024986	GSM5986572	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705206	simple	9606	Homo sapiens	GSM5986572							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	AB6D9AA06FDF87680345149062B2AECC	48934A33AE82CDEFE74AD23EDF51FF9B	27108856	lncap_LNCAPPS5A_D7_Chelerythrine chloride_1_24	Department of Systems Biology, Columbia University	9606	SRS13705206	GSM5986572	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Chelerythrine chloride	CRL-1740	LNCaP.Chelerythrine.chloride.24hr
SAMN27108857	SRR19983157	2023-04-24T18:39:02Z	2022-07-07T05:31:25Z	4027101	199503256	0	49	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983157/SRR19983157.lite.1	SRX16024985	GSM5986571	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705205	simple	9606	Homo sapiens	GSM5986571							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0F463AF5337FB9630B6D817516734D6C	E979B252B4B5900AA5931AF196438210	27108857	lncap_LNCAPPS5A_D6_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13705205	GSM5986571	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
SAMN27108858	SRR19983158	2023-04-24T18:39:02Z	2022-07-05T14:52:25Z	3148033	155938198	0	49	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983158/SRR19983158.lite.1	SRX16024984	GSM5986570	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705204	simple	9606	Homo sapiens	GSM5986570							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	01D5D010B8C22CF957F5A57FC5F7D5C1	71264FB6C94B870D52475575D7706D6A	27108858	lncap_LNCAPPS5A_D5_NSC632839_2_24	Department of Systems Biology, Columbia University	9606	SRS13705204	GSM5986570	male	50	LNCaP	missing	missing	ATCC	prostate cancer	NSC632839	CRL-1740	LNCaP.NSC632839.24hr
SAMN27108859	SRR19983159	2023-04-24T18:39:02Z	2022-07-05T14:51:54Z	944172	46815633	0	49	23		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983159/SRR19983159.lite.1	SRX16024983	GSM5986569	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705202	simple	9606	Homo sapiens	GSM5986569							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	59D58047543BDAF9DBBCCEFAAB82F380	537D675EB6EA64AE0E6D67F91EF2CC41	27108859	lncap_LNCAPPS5A_D4_IMD 0354_2_24	Department of Systems Biology, Columbia University	9606	SRS13705202	GSM5986569	male	50	LNCaP	missing	missing	ATCC	prostate cancer	IMD 0354	CRL-1740	LNCaP.IMD.0354.24hr
SAMN27108860	SRR19983160	2023-04-24T18:39:02Z	2022-07-05T14:52:15Z	2034972	100802846	0	49	50		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983160/SRR19983160.lite.1	SRX16024982	GSM5986568	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705203	simple	9606	Homo sapiens	GSM5986568							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	8BC1120EFFA8A4CA2A91581E9462E3B4	4647F8DF5998FC84925147DD6EB12602	27108860	lncap_LNCAPPS5A_D3_Ro 31-8220 mesylate_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705203	GSM5986568	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Ro 31-8220 mesylate	CRL-1740	LNCaP.Ro.31.8220.mesylate.24hr
SAMN27108861	SRR19983161	2023-04-24T18:39:02Z	2022-07-07T05:31:34Z	3672915	181942946	0	49	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983161/SRR19983161.lite.1	SRX16024981	GSM5986567	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705201	simple	9606	Homo sapiens	GSM5986567							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	9E98E754A72624ED9C605BDE73F952B1	1C3063652BFA985BB690E8DEF1D446CD	27108861	lncap_LNCAPPS5A_D2_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13705201	GSM5986567	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27108862	SRR19983163	2023-04-24T18:38:59Z	2022-07-05T14:52:22Z	2416042	119710290	0	49	58		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983163/SRR19983163.lite.1	SRX16024661	GSM5986566	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704881	simple	9606	Homo sapiens	GSM5986566							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A35D4DD0F6237988BC8FD07194C38F68	4F6F95D6D57F2687260104DFCFEEFCC6	27108862	lncap_LNCAPPS5A_D1_Tetrindole mesylate_3_24	Department of Systems Biology, Columbia University	9606	SRS13704881	GSM5986566	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Tetrindole mesylate	CRL-1740	LNCaP.Tetrindole.mesylate.24hr
SAMN27108863	SRR19983162	2023-04-24T18:39:02Z	2022-07-05T14:52:47Z	4009985	198674586	0	49	97		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983162/SRR19983162.lite.1	SRX16024980	GSM5986565	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705200	simple	9606	Homo sapiens	GSM5986565							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	6CA438FB8CDCDEE266DC4304B90247D4	5FE106DC68EDCDCB82C40BA32F2A4B37	27108863	lncap_LNCAPPS5A_C12_Sanguinarine chloride_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705200	GSM5986565	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Sanguinarine chloride	CRL-1740	LNCaP.Sanguinarine.chloride.24hr
SAMN27108864	SRR19983164	2023-04-24T18:39:02Z	2022-07-05T14:52:30Z	3340029	165460432	0	49	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983164/SRR19983164.lite.1	SRX16024979	GSM5986564	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705199	simple	9606	Homo sapiens	GSM5986564							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A9745E82064E3391C9E4CAD657605B08	E9C5B76BE21C24CA4F34ADB2727D8621	27108864	lncap_LNCAPPS5A_C11_Quinacrine dihydrochloride_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13705199	GSM5986564	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Quinacrine dihydrochloride	CRL-1740	LNCaP.Quinacrine.dihydrochloride.24hr
SAMN27108865	SRR19983165	2023-04-24T18:39:02Z	2022-07-05T14:52:16Z	2142842	106184677	0	49	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983165/SRR19983165.lite.1	SRX16024978	GSM5986563	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705197	simple	9606	Homo sapiens	GSM5986563							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	DC642724702AA3B7D28B9801A5A5A142	C02F9E706DE81490C411901873F55718	27108865	lncap_LNCAPPS5A_C10_Ivermectin_2_24	Department of Systems Biology, Columbia University	9606	SRS13705197	GSM5986563	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Ivermectin	CRL-1740	LNCaP.Ivermectin.24hr
SAMN27108866	SRR19983166	2023-04-24T18:39:02Z	2022-07-05T14:52:27Z	2907887	144067455	0	49	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983166/SRR19983166.lite.1	SRX16024977	GSM5986562	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705198	simple	9606	Homo sapiens	GSM5986562							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B430900EAFF25E81AEB0B28042CFF030	AEB79EF6764B5B128AB9FB15BAE4DCBC	27108866	lncap_LNCAPPS5A_C9_2_3-Dimethoxy-1_4-naphthoquinone_3-Dimethoxy-1_4-naphthoquinone_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705198	GSM5986562	male	50	LNCaP	missing	missing	ATCC	prostate cancer	2_3-Dimethoxy-1_4-naphthoquinone_3-Dimethoxy-1_4-naphthoquinone	CRL-1740	LNCaP.2_3.Dimethoxy.1_4.naphthoquinone_3.Dimethoxy.1_4.naphthoquinone.24hr
SAMN27108867	SRR19983167	2023-04-24T18:39:02Z	2022-07-05T14:52:41Z	3467035	171704854	0	49	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983167/SRR19983167.lite.1	SRX16024976	GSM5986561	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705196	simple	9606	Homo sapiens	GSM5986561							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E8EBA144699A1D32748EF3B861D33594	8CEB9132B1E296C964976CBE0CC28893	27108867	lncap_LNCAPPS5A_C8_Bromoacetyl alprenolol menthane_2.5_24	Department of Systems Biology, Columbia University	9606	SRS13705196	GSM5986561	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Bromoacetyl alprenolol menthane	CRL-1740	LNCaP.Bromoacetyl.alprenolol.menthane.24hr
SAMN27108868	SRR19983168	2023-04-24T18:39:02Z	2022-07-05T14:52:59Z	4705276	233142414	0	49	114		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983168/SRR19983168.lite.1	SRX16024975	GSM5986560	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705195	simple	9606	Homo sapiens	GSM5986560							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	57F06DB765EB9EAC3CB1992848D3951F	FCBFEADD69F7D46FD498414A1E5FE6F1	27108868	lncap_LNCAPPS5A_C7_Anisomycin_0.06_24	Department of Systems Biology, Columbia University	9606	SRS13705195	GSM5986560	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Anisomycin	CRL-1740	LNCaP.Anisomycin.24hr
SAMN27108869	SRR19983169	2023-04-24T18:39:02Z	2022-07-07T05:31:18Z	3462702	171526633	0	49	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983169/SRR19983169.lite.1	SRX16024974	GSM5986559	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705194	simple	9606	Homo sapiens	GSM5986559							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	F7D5E3127B80629EFF2E63554223D8B9	50620261A3731D2EE62FF59C35AD17DF	27108869	lncap_LNCAPPS5A_C6_DMSO__24	Department of Systems Biology, Columbia University	9606	SRS13705194	GSM5986559	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
SAMN27108870	SRR19983170	2023-04-24T18:39:02Z	2022-07-05T14:52:15Z	1987787	98543583	0	49	49		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983170/SRR19983170.lite.1	SRX16024973	GSM5986558	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705193	simple	9606	Homo sapiens	GSM5986558							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B0A6CC3ACFE4EEEBF04AADA6BD2C635A	60E5E98BF509325DB74FE32D71D8C716	27108870	lncap_LNCAPPS5A_C5_CGK 733_3_24	Department of Systems Biology, Columbia University	9606	SRS13705193	GSM5986558	male	50	LNCaP	missing	missing	ATCC	prostate cancer	CGK 733	CRL-1740	LNCaP.CGK.733.24hr
SAMN27108871	SRR19983171	2023-04-24T18:39:02Z	2022-07-05T14:52:31Z	2844136	140952671	0	49	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983171/SRR19983171.lite.1	SRX16024972	GSM5986557	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705192	simple	9606	Homo sapiens	GSM5986557							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0347959310446426765C334F2C6BBB3A	D413709610FF513B1496FCE8CFA2A741	27108871	lncap_LNCAPPS5A_C4_Bax channel blocker_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13705192	GSM5986557	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Bax channel blocker	CRL-1740	LNCaP.Bax.channel.blocker.24hr
SAMN27108872	SRR19983172	2023-04-24T18:39:02Z	2022-07-05T14:52:06Z	1823966	90359804	0	49	43		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983172/SRR19983172.lite.1	SRX16024971	GSM5986556	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705191	simple	9606	Homo sapiens	GSM5986556							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	9BE2EE269175C5A7E7247AA52373D379	91506D39EB4918D9580DDBCB79BD72B5	27108872	lncap_LNCAPPS5A_C3_ZK 93423_2.5_24	Department of Systems Biology, Columbia University	9606	SRS13705191	GSM5986556	male	50	LNCaP	missing	missing	ATCC	prostate cancer	ZK 93423	CRL-1740	LNCaP.ZK.93423.24hr
